dataset,group,table_id,gt_text,vision_text,text_text,winner,vt_diff,vision_vs_gt,text_vs_gt
A25,ICDAR,ICDAR::eu-022-3.3,0.9 %,0.9%,0.9 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,3.0 %,3.0%,3.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,94.0 %,94.0%,94.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,2.1 %,2.1%,2.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.2 %,0.2%,0.2 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.7 %,0.7%,0.7 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,97.0 %,97.0%,97.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,2.1 %,2.1%,2.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.5 %,0.5%,0.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,1.1 %,1.1%,1.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,96.3 %,96.3%,96.3 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.5 %,0.5%,0.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.0 %,0.0%,0.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.5 %,0.5%,0.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,99.0 %,99.0%,99.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,2.5 %,2.5%,2.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.7 %,0.7%,0.7 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.7 %,0.7%,0.7 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,96.1 %,96.1%,96.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,2.1 %,2.1%,2.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.0 %,0.0%,0.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.5 %,0.5%,0.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,97.4 %,97.4%,97.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,2.3 %,2.3%,2.3 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.9 %,0.9%,0.9 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,1.4 %,1.4%,1.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,95.4 %,95.4%,95.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,4.4 %,4.4%,4.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,1.6 %,1.6%,1.6 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,1.8 %,1.8%,1.8 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,92.2 %,92.2%,92.2 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,1.1 %,1.1%,1.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.0 %,0.0%,0.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.0 %,0.0%,0.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,98.9 %,98.9%,98.9 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,3.4 %,3.4%,3.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,1.4 %,1.4%,1.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,1.8 %,1.8%,1.8 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,93.4 %,93.4%,93.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,1.1 %,1.1%,1.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.0 %,0.0%,0.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,0.0 %,0.0%,0.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-022-3.3,98.9 %,98.9%,98.9 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,27.9 %,27.9%,27.9 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,52.2 %,52.2%,52.2 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,19.9 %,19.9%,19.9 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,25.5 %,25.5%,25.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,50.1 %,50.1%,50.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,24.4 %,24.4%,24.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,32.4 %,32.4%,32.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,43.5 %,43.5%,43.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,24.1 %,24.1%,24.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,3.1 %,3.1%,3.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,31.4 %,31.4%,31.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,65.5 %,65.5%,65.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,6.2 %,6.2%,6.2 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,27.7 %,27.7%,27.7 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,66.1 %,66.1%,66.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,7.2 %,7.2%,7.2 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,34.3 %,34.3%,34.3 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,58.5 %,58.5%,58.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,38.2 %,38.2%,38.2 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,37.6 %,37.6%,37.6 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,24.2 %,24.2%,24.2 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,85.6 %,85.6%,85.6 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,11.3 %,11.3%,11.3 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,3.1 %,3.1%,3.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,97.1 %,97.1%,97.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,1.9 %,1.9%,1.9 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-023-3.4,1.0 %,1.0%,1.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,1.5 %,1.5%,1.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,3.6 %,3.6%,3.6 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,94.9 %,94.9%,94.9 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,0.4 %,0.4%,0.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,6.8 %,6.8%,6.8 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,92.8 %,92.8%,92.8 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,0.4 %,0.4%,0.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,5.7 %,5.7%,5.7 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,93.8 %,93.8%,93.8 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,0.0 %,0.0%,0.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,1.1 %,1.1%,1.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,98.9 %,98.9%,98.9 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,0.0 %,0.0%,0.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,2.3 %,2.3%,2.3 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,97.7 %,97.7%,97.7 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,.2 %,.2%,.2 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,1.5 %,1.5%,1.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,98.3 %,98.3%,98.3 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,.4 %,.4%,.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,5.5 %,5.5%,5.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,94.1 %,94.1%,94.1 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,0.0 %,0.0%,0.0 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,1.7 %,1.7%,1.7 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,98.3 %,98.3%,98.3 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,.6 %,.6%,.6 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,10.6 %,10.6%,10.6 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-024-3.5,88.8 %,88.8%,88.8 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-025-1,psychosomatic symptoms,psychosomatic symptoms,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::eu-025-1,how often have you taken medicine or tablets?,how often have you taken medicine or tablets?,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::eu-025-1,headache,headache,stomach-ache,vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::eu-025-1,stomach-ache,stomach-ache,sleeping difficulties,vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::eu-025-1,sleeping difficulties,sleeping difficulties,nervousness,vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::eu-025-1,nervousness,nervousness,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::eu-025-1,449,449,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::eu-025-1,20,20,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::eu-025-1,14,14,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::eu-026-1,fraction of wealth lost,fraction of wealth lost,fraction wealth,vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::eu-026-1,17.4 %,17.4%,17.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-026-1,22.5 %,22.5%,22.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-026-1,22.5 %,22.5%,22.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::eu-026-1,18.7 %,18.7%,18.7 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-001-1,category,,category,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-001-1,2005,,2005,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-001-1,2010,,2010,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-001-1,difference,,difference,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-001-1,margin of error (±),margin of error (±),margin of error (∓),vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-001-1,percent,,percent,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-001-1,"12,760","**12,760","12,760",text,truncation / merge,truncation / merge,correct
A25,ICDAR,ICDAR::us-001-1,(x),,(x),text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-001-1,0.3,0.3,0.3*,vision,truncation / merge,correct,truncation / merge
A25,ICDAR,ICDAR::us-001-1,"*2,247","*2,247","-2,247",vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-001-1,-,,-,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-001-1,0.2,0.2,0.2*,vision,truncation / merge,correct,truncation / merge
A25,ICDAR,ICDAR::us-001-1,"*3,337","*3,337","3,337",vision,truncation / merge,correct,truncation / merge
A25,ICDAR,ICDAR::us-001-1,"*11,469","*11,469","11,469",vision,truncation / merge,correct,truncation / merge
A25,ICDAR,ICDAR::us-001-1,(x),,(x),text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-001-1,0.1,0.1,0.1*,vision,truncation / merge,correct,truncation / merge
A25,ICDAR,ICDAR::us-001-1,"*1,353","*1,353","-1,353",vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-001-1,(x),(x),(x).,vision,truncation / merge,correct,truncation / merge
A25,ICDAR,ICDAR::us-001-1,"49,069","49,069",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,794,794,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,21.3,21.3,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.3,0.3,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,"51,454","51,454",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,838,838,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,21.3,21.3,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.3,0.3,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,"*2,385","*2,385",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,"32,771","32,771",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,567,567,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,14.2,14.2,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.2,0.2,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,"35,683","35,683",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,631,631,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,14.8,14.8,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.3,0.3,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,"*2,912","*2,912",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,"7,793","7,793",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,350,350,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,3.4,3.4,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.2,0.2,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,"8,077","8,077",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,354,354,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,3.3,3.3,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,284,284,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,"1,783","1,783",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,129,129,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.8,0.8,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.1,0.1,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,"2,010","2,010",,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,139,139,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.8,0.8,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.1,0.1,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,*228,*228,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,83.5,83.5,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-001-1,0.4,0.4,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-006-1,37.4 %,37.4%,37.4 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-006-1,51.6 %,51.6%,51.6 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-006-1,32.8 %,32.8%,32.8 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-006-1,17.5 %,17.5%,17.5 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-006-1,29.8 %,29.8%,29.8 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-006-1,30.8 %,30.8%,30.8 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-008-2.3,sample group,,sample group,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-008-2.3,some year 1 head start participation,,some year 1 head start participation,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-008-2.3,no year 1 head start participation,,no year 1 head start participation,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-008-2.3,total,,total,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-008-2.3,3-year-old cohort,"all randomly assigned (n=4,667):",3-year-old cohort,text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-008-2.3,head start group,3-year-old cohort,head start group,text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-008-2.3,85.1 %,,85.1 %,text,empty content,empty content,correct
A25,ICDAR,ICDAR::us-008-2.3,14.9 %,,14.9 %,text,empty content,empty content,correct
A25,ICDAR,ICDAR::us-008-2.3,100 %,,100 %,text,empty content,empty content,correct
A25,ICDAR,ICDAR::us-008-2.3,control group,head start group,control group,text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-008-2.3,17.3 %,85.1%,17.3 %,text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-008-2.3,82.7 %,14.9%,82.7 %,text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-008-2.3,100 %,100%,100 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-008-2.3,head start group,4-year-old cohort,head start group,text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-008-2.3,79.8 %,,79.8 %,text,empty content,empty content,correct
A25,ICDAR,ICDAR::us-008-2.3,20.2 %,,20.2 %,text,empty content,empty content,correct
A25,ICDAR,ICDAR::us-008-2.3,100 %,,100 %,text,empty content,empty content,correct
A25,ICDAR,ICDAR::us-008-2.3,control group,head start group,control group,text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-008-2.3,13.9 %,79.8%,13.9 %,text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-008-2.3,86.1 %,20.2%,86.1 %,text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-008-2.3,100 %,100%,100 %,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-009-1,indirect costs,indirect costs,less: indirect costs,vision,truncation / merge,correct,truncation / merge
A25,ICDAR,ICDAR::us-009-1,"10,000(1)","10,000 (1)","10,000(1)",text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-009-1,"107,000(2)","107,000 (2)","107,000(2)",text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-009-1,"22,100(2)","22,100 (2)","22,100(2)",text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-009-1,"1,800(1)","1,800 (1)","1,800(1)",text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-009-1,"148,000 (2)","148,000 (2)","148,000(2)",vision,symbolic,correct,symbolic
A25,ICDAR,ICDAR::us-009-1,"54,000 (2)","54,000 (2)","54,000(2)",vision,symbolic,correct,symbolic
A25,ICDAR,ICDAR::us-009-1,"36,000 (2)","36,000 (2)","36,000(2)",vision,symbolic,correct,symbolic
A25,ICDAR,ICDAR::us-010-1,,,,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-010-1,"launch: may 21, 2009",launch:,"launch: may 21, 2009",text,truncation / merge,truncation / merge,correct
A25,ICDAR,ICDAR::us-010-1,"1 year: may 21, 2010",1 year:,"1 year: may 21, 2010",text,truncation / merge,truncation / merge,correct
A25,ICDAR,ICDAR::us-010-1,"fy 2010 sept. 30, 2011",fy 2010,"fy 2010 sept. 30, 2011",text,truncation / merge,truncation / merge,correct
A25,ICDAR,ICDAR::us-010-1,47,"may 21, 2009",47,text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-010-1,"272,768","may 21, 2010","272,768",text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-010-1,"389,933","sept. 30, 2011","389,933",text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-010-1,0,47,0,text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-010-1,237,"272,768",237,text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-010-1,"1,079","389,933","1,079",text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-010-1,"652,412",237,"652,412",text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-010-1,"2,348,928","1,079","2,348,928",text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-010-1,6,"652,412",6,text,truncation / merge,truncation / merge,correct
A25,ICDAR,ICDAR::us-010-1,21,"2,348,928",21,text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-010-1,8,6,8,text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-010-1,29,21,29,text,numeric value,numeric value,correct
A25,ICDAR,ICDAR::us-010-1,0,0,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-010-1,8,8,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-011a-1,1.1 m,1.1m,1.1 m,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-011a-1,0.3 m,0.3m,0.3 m,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-011a-1,0.44 m,0.44m,0.44 m,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-011a-1,1.06 m,1.06m,1.06 m,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-011a-1,0.9 m,0.9m,0.9 m,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-011a-1,1.2 m,1.2m,1.2 m,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-011a-1,0.1 m,0.1m,0.1 m,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-011a-1,2.88 m,2.88m,2.88 m,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-011a-1,8 m,8m,8 m,text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-012-1,state included scores of students taking alternate assessments based on alternate achievement standards,state included scores of students taking alternate assessments based on alternate achievement standards,state included scores of students taking alternate asseessments based on alternate achievement standards,vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-012-1,state granted exceptions to districts to exceed 1% cap,state granted exceptions to districts to exceed 1% cap,state granted exceptions to districts to excecl 1% cap,vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-012-1,number of districts granted exceptions,number of districts granted exceptions,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-012-1,~100,~100,~ 100,vision,symbolic,correct,symbolic
A25,ICDAR,ICDAR::us-012-1,respondent unsure,respondent unsure,respondant unsure,vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-013-1,exhibit 9 characteristics of types of assessments and participating students,exhibit 9 characteristics of types of assessments and participating students,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-013-1,alternate assessment based on alternate achievement standards,alternate assessment based on alternate achievement standards,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-013-1,grade level extensions,grade level extensions,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-013-1,alternate level,alternate level,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-013-1,students with the most significant cognitive disabilities,students with the most significant cognitive disabilities,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-014-1,schools identified under nclb (n=469),schools identified under nclb (n = 469),schools identified under nclb (n=469),text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-014-1,schools not identified under nclb (n=918),schools not identified under nclb (n = 918),schools not identified under nclb (n=918),text,symbolic,symbolic,correct
A25,ICDAR,ICDAR::us-017-1,year,,year,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-017-1,pk-12,pk-12,pk-1,vision,truncation / merge,correct,truncation / merge
A25,ICDAR,ICDAR::us-017-2,year,,year,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-017-2,total,,total,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-017-3,year,,year,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-017-3,total,,total,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-017-3,race/ethnicity,race/ethnicity,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-017-3,white,white,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-017-3,black,black,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-017-3,hispanic,hispanic,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-017-3,asian/ pacific islander,asian/ pacific islander,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-017-3,american indian/ alaska native,american indian/ alaska native,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-017-3,two or more races,two or more races,,vision,missing cell,correct,missing cell
A25,ICDAR,ICDAR::us-020-A-1,weighted participation rate after substitution,weighted school participation rate after substitution,weighted participation rate after substitution,text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-020-A-1,abu dhabi-vae,abu dhabi-uae,abu dhabi-vae,text,other semantic,other semantic,correct
A25,ICDAR,ICDAR::us-020-A-1,dubai-uae,dubai-uae,1/1,vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-025-1,characteristic,,characteristic,text,missing cell,missing cell,correct
A25,ICDAR,ICDAR::us-025-1,(95% ci),(95% ci),(95% cl),vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-025-1,(95% ci),(95% ci),(95% cl),vision,other semantic,correct,other semantic
A25,ICDAR,ICDAR::us-025-1,asian/pacific islander,asian/ pacific islander,asian/pacific islander,text,symbolic,symbolic,correct
